account_id,industry,plan_tier,start_date,end_date,mrr_amount,feedback_text,churn_flag,tenure_months,ticket_count,avg_usage,signup_month
A-c16cf7,EdTech,Basic,2024-12-23,,665,too expensive,0,16.7,3,8.0,2024-12
A-c16cf7,EdTech,Basic,2024-11-02,,0,,0,18.4,3,14.0,2024-11
A-c16cf7,EdTech,Basic,2024-11-02,,0,too expensive,0,18.4,3,14.0,2024-11
A-c16cf7,EdTech,Pro,2024-10-18,,637,,0,18.9,3,10.8,2024-10
A-c16cf7,EdTech,Pro,2024-10-18,,637,too expensive,0,18.9,3,10.8,2024-10
A-d42431,FinTech,Basic,2024-10-24,,665,missing features,0,18.7,4,8.3,2024-10
A-d42431,FinTech,Basic,2024-10-24,,665,switched to competitor,0,18.7,4,8.3,2024-10
A-d42431,FinTech,Basic,2024-06-11,,418,missing features,0,23.1,4,8.0,2024-06
A-d42431,FinTech,Basic,2024-06-11,,418,switched to competitor,0,23.1,4,8.0,2024-06
A-d42431,FinTech,Enterprise,2024-10-17,,4378,missing features,0,18.9,4,9.4,2024-10
A-d42431,FinTech,Enterprise,2024-10-17,,4378,switched to competitor,0,18.9,4,9.4,2024-10
A-d42431,FinTech,Enterprise,2024-12-08,,4378,missing features,0,17.2,4,9.0,2024-12
A-d42431,FinTech,Enterprise,2024-12-08,,4378,switched to competitor,0,17.2,4,9.0,2024-12
A-d42431,FinTech,Basic,2024-09-01,,418,missing features,0,20.4,4,10.4,2024-09
A-d42431,FinTech,Basic,2024-09-01,,418,switched to competitor,0,20.4,4,10.4,2024-09
A-d42431,FinTech,Enterprise,2024-08-26,,4378,missing features,0,20.6,4,10.5,2024-08
A-d42431,FinTech,Enterprise,2024-08-26,,4378,switched to competitor,0,20.6,4,10.5,2024-08
A-d42431,FinTech,Basic,2024-11-15,2024-12-14,418,missing features,1,1.0,4,10.2,2024-11
A-d42431,FinTech,Basic,2024-11-15,2024-12-14,418,switched to competitor,1,1.0,4,10.2,2024-11
A-d42431,FinTech,Enterprise,2024-08-06,,4378,missing features,0,21.3,4,10.8,2024-08
A-d42431,FinTech,Enterprise,2024-08-06,,4378,switched to competitor,0,21.3,4,10.8,2024-08
A-d42431,FinTech,Basic,2024-07-08,,1729,missing features,0,22.2,4,10.8,2024-07
A-d42431,FinTech,Basic,2024-07-08,,1729,switched to competitor,0,22.2,4,10.8,2024-07
A-6965e1,DevTools,Pro,2024-12-07,,637,,0,17.2,3,11.0,2024-12
A-6965e1,DevTools,Pro,2024-12-07,,637,,0,17.2,3,11.0,2024-12
A-6965e1,DevTools,Pro,2024-12-07,,637,switched to competitor,0,17.2,3,11.0,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,,0,16.6,3,11.3,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,,0,16.6,3,11.3,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,switched to competitor,0,16.6,3,11.3,2024-12
A-6965e1,DevTools,Pro,2024-12-06,,882,,0,17.3,3,9.0,2024-12
A-6965e1,DevTools,Pro,2024-12-06,,882,,0,17.3,3,9.0,2024-12
A-6965e1,DevTools,Pro,2024-12-06,,882,switched to competitor,0,17.3,3,9.0,2024-12
A-6965e1,DevTools,Pro,2024-12-05,,0,,0,17.3,3,10.3,2024-12
A-6965e1,DevTools,Pro,2024-12-05,,0,,0,17.3,3,10.3,2024-12
A-6965e1,DevTools,Pro,2024-12-05,,0,switched to competitor,0,17.3,3,10.3,2024-12
A-6965e1,DevTools,Pro,2024-12-22,,637,,0,16.8,3,11.6,2024-12
A-6965e1,DevTools,Pro,2024-12-22,,637,,0,16.8,3,11.6,2024-12
A-6965e1,DevTools,Pro,2024-12-22,,637,switched to competitor,0,16.8,3,11.6,2024-12
A-6965e1,DevTools,Enterprise,2024-12-12,,2587,,0,17.1,3,9.3,2024-12
A-6965e1,DevTools,Enterprise,2024-12-12,,2587,,0,17.1,3,9.3,2024-12
A-6965e1,DevTools,Enterprise,2024-12-12,,2587,switched to competitor,0,17.1,3,9.3,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,,0,16.6,3,9.0,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,,0,16.6,3,9.0,2024-12
A-6965e1,DevTools,Enterprise,2024-12-26,,2587,switched to competitor,0,16.6,3,9.0,2024-12
A-6965e1,DevTools,Pro,2024-12-20,,686,,0,16.8,3,10.6,2024-12
A-6965e1,DevTools,Pro,2024-12-20,,686,,0,16.8,3,10.6,2024-12
A-6965e1,DevTools,Pro,2024-12-20,,686,switched to competitor,0,16.8,3,10.6,2024-12
A-6965e1,DevTools,Enterprise,2024-12-11,,2587,,0,17.1,3,12.2,2024-12
A-6965e1,DevTools,Enterprise,2024-12-11,,2587,,0,17.1,3,12.2,2024-12
A-6965e1,DevTools,Enterprise,2024-12-11,,2587,switched to competitor,0,17.1,3,12.2,2024-12
A-6965e1,DevTools,Enterprise,2024-12-07,,7562,,0,17.2,3,9.0,2024-12
A-6965e1,DevTools,Enterprise,2024-12-07,,7562,,0,17.2,3,9.0,2024-12
A-6965e1,DevTools,Enterprise,2024-12-07,,7562,switched to competitor,0,17.2,3,9.0,2024-12
A-6965e1,DevTools,Basic,2024-12-30,,247,,0,16.5,3,10.8,2024-12
A-6965e1,DevTools,Basic,2024-12-30,,247,,0,16.5,3,10.8,2024-12
A-6965e1,DevTools,Basic,2024-12-30,,247,switched to competitor,0,16.5,3,10.8,2024-12
A-6965e1,DevTools,Enterprise,2024-12-18,,6766,,0,16.9,3,10.8,2024-12
A-6965e1,DevTools,Enterprise,2024-12-18,,6766,,0,16.9,3,10.8,2024-12
A-6965e1,DevTools,Enterprise,2024-12-18,,6766,switched to competitor,0,16.9,3,10.8,2024-12
A-0354fe,Cybersecurity,Enterprise,2024-11-03,,0,switched to competitor,0,18.4,4,10.5,2024-11
A-0354fe,Cybersecurity,Enterprise,2024-11-03,,0,switched to competitor,0,18.4,4,10.5,2024-11
A-0354fe,Cybersecurity,Basic,2024-11-03,,646,switched to competitor,0,18.4,4,9.2,2024-11
A-0354fe,Cybersecurity,Basic,2024-11-03,,646,switched to competitor,0,18.4,4,9.2,2024-11
A-0354fe,Cybersecurity,Basic,2024-12-10,,0,switched to competitor,0,17.2,4,9.6,2024-12
A-0354fe,Cybersecurity,Basic,2024-12-10,,0,switched to competitor,0,17.2,4,9.6,2024-12
A-0354fe,Cybersecurity,Enterprise,2024-12-10,,6766,switched to competitor,0,17.2,4,9.8,2024-12
A-0354fe,Cybersecurity,Enterprise,2024-12-10,,6766,switched to competitor,0,17.2,4,9.8,2024-12
A-0354fe,Cybersecurity,Basic,2024-11-23,,646,switched to competitor,0,17.7,4,12.7,2024-11
A-0354fe,Cybersecurity,Basic,2024-11-23,,646,switched to competitor,0,17.7,4,12.7,2024-11
A-0354fe,Cybersecurity,Enterprise,2024-11-15,,6766,switched to competitor,0,18.0,4,11.1,2024-11
A-0354fe,Cybersecurity,Enterprise,2024-11-15,,6766,switched to competitor,0,18.0,4,11.1,2024-11
A-0354fe,Cybersecurity,Basic,2024-11-16,2024-11-20,646,switched to competitor,1,0.1,4,8.8,2024-11
A-0354fe,Cybersecurity,Basic,2024-11-16,2024-11-20,646,switched to competitor,1,0.1,4,8.8,2024-11
A-0a62f5,FinTech,Pro,2024-10-23,,784,,0,18.7,2,10.8,2024-10
A-0a62f5,FinTech,Pro,2024-10-23,,784,switched to competitor,0,18.7,2,10.8,2024-10
A-0a62f5,FinTech,Pro,2024-10-23,,784,switched to competitor,0,18.7,2,10.8,2024-10
A-0a62f5,FinTech,Pro,2024-10-23,,784,switched to competitor,0,18.7,2,10.8,2024-10
A-0a62f5,FinTech,Pro,2024-10-23,,784,too expensive,0,18.7,2,10.8,2024-10
A-0a62f5,FinTech,Enterprise,2024-09-16,,3184,,0,19.9,2,8.6,2024-09
A-0a62f5,FinTech,Enterprise,2024-09-16,,3184,switched to competitor,0,19.9,2,8.6,2024-09
A-0a62f5,FinTech,Enterprise,2024-09-16,,3184,switched to competitor,0,19.9,2,8.6,2024-09
A-0a62f5,FinTech,Enterprise,2024-09-16,,3184,switched to competitor,0,19.9,2,8.6,2024-09
A-0a62f5,FinTech,Enterprise,2024-09-16,,3184,too expensive,0,19.9,2,8.6,2024-09
A-0a62f5,FinTech,Basic,2024-12-21,,475,,0,16.8,2,10.6,2024-12
A-0a62f5,FinTech,Basic,2024-12-21,,475,switched to competitor,0,16.8,2,10.6,2024-12
A-0a62f5,FinTech,Basic,2024-12-21,,475,switched to competitor,0,16.8,2,10.6,2024-12
A-0a62f5,FinTech,Basic,2024-12-21,,475,switched to competitor,0,16.8,2,10.6,2024-12
A-0a62f5,FinTech,Basic,2024-12-21,,475,too expensive,0,16.8,2,10.6,2024-12
A-0a62f5,FinTech,Basic,2024-12-06,,418,,0,17.3,2,8.5,2024-12
A-0a62f5,FinTech,Basic,2024-12-06,,418,switched to competitor,0,17.3,2,8.5,2024-12
A-0a62f5,FinTech,Basic,2024-12-06,,418,switched to competitor,0,17.3,2,8.5,2024-12
A-0a62f5,FinTech,Basic,2024-12-06,,418,switched to competitor,0,17.3,2,8.5,2024-12
A-0a62f5,FinTech,Basic,2024-12-06,,418,too expensive,0,17.3,2,8.5,2024-12
A-f5641b,EdTech,Enterprise,2024-08-06,,6169,too expensive,0,21.3,4,9.0,2024-08
A-f5641b,EdTech,Enterprise,2024-08-06,,6169,too expensive,0,21.3,4,9.0,2024-08
A-f5641b,EdTech,Pro,2024-12-21,,1519,too expensive,0,16.8,4,12.7,2024-12
A-f5641b,EdTech,Pro,2024-12-21,,1519,too expensive,0,16.8,4,12.7,2024-12
A-f5641b,EdTech,Pro,2024-07-25,,1519,too expensive,0,21.7,4,11.0,2024-07
A-f5641b,EdTech,Pro,2024-07-25,,1519,too expensive,0,21.7,4,11.0,2024-07
A-f5641b,EdTech,Enterprise,2024-10-13,,6169,too expensive,0,19.1,4,12.0,2024-10
A-f5641b,EdTech,Enterprise,2024-10-13,,6169,too expensive,0,19.1,4,12.0,2024-10
A-f5641b,EdTech,Basic,2024-06-08,,0,too expensive,0,23.2,4,11.3,2024-06
A-f5641b,EdTech,Basic,2024-06-08,,0,too expensive,0,23.2,4,11.3,2024-06
A-f5641b,EdTech,Basic,2024-11-30,,589,too expensive,0,17.5,4,11.7,2024-11
A-f5641b,EdTech,Basic,2024-11-30,,589,too expensive,0,17.5,4,11.7,2024-11
A-f5641b,EdTech,Enterprise,2024-04-21,2024-07-22,6169,too expensive,1,3.0,4,10.0,2024-04
A-f5641b,EdTech,Enterprise,2024-04-21,2024-07-22,6169,too expensive,1,3.0,4,10.0,2024-04
A-f5641b,EdTech,Enterprise,2024-12-29,,8955,too expensive,0,16.5,4,8.8,2024-12
A-f5641b,EdTech,Enterprise,2024-12-29,,8955,too expensive,0,16.5,4,8.8,2024-12
A-f5641b,EdTech,Pro,2024-10-16,,1862,too expensive,0,19.0,4,12.4,2024-10
A-f5641b,EdTech,Pro,2024-10-16,,1862,too expensive,0,19.0,4,12.4,2024-10
A-f5641b,EdTech,Enterprise,2024-05-23,,6169,too expensive,0,23.8,4,11.5,2024-05
A-f5641b,EdTech,Enterprise,2024-05-23,,6169,too expensive,0,23.8,4,11.5,2024-05
A-b44e3e,Cybersecurity,Pro,2024-04-15,,1960,switched to competitor,0,25.0,3,9.5,2024-04
A-b44e3e,Cybersecurity,Enterprise,2024-06-25,,7960,switched to competitor,0,22.7,3,10.5,2024-06
A-b44e3e,Cybersecurity,Pro,2024-07-23,,0,switched to competitor,0,21.7,3,10.3,2024-07
A-b44e3e,Cybersecurity,Pro,2024-04-17,,1960,switched to competitor,0,24.9,3,10.4,2024-04
A-b44e3e,Cybersecurity,Enterprise,2024-05-29,,7960,switched to competitor,0,23.6,3,11.4,2024-05
A-b44e3e,Cybersecurity,Enterprise,2024-12-27,2024-12-27,7960,switched to competitor,1,0.0,3,9.0,2024-12
A-b44e3e,Cybersecurity,Enterprise,2024-02-28,,15721,switched to competitor,0,26.5,3,9.4,2024-02
A-3b37d9,FinTech,Enterprise,2023-10-11,,4577,,0,31.1,5,9.9,2023-10
A-3b37d9,FinTech,Enterprise,2023-10-11,,4577,switched to competitor,0,31.1,5,9.9,2023-10
A-3b37d9,FinTech,Enterprise,2023-04-11,,4577,,0,37.2,5,12.0,2023-04
A-3b37d9,FinTech,Enterprise,2023-04-11,,4577,switched to competitor,0,37.2,5,12.0,2023-04
A-3b37d9,FinTech,Enterprise,2024-05-28,,0,,0,23.6,5,12.3,2024-05
A-3b37d9,FinTech,Enterprise,2024-05-28,,0,switched to competitor,0,23.6,5,12.3,2024-05
A-3b37d9,FinTech,Enterprise,2023-11-13,2024-11-27,4577,,1,12.5,5,9.5,2023-11
A-3b37d9,FinTech,Enterprise,2023-11-13,2024-11-27,4577,switched to competitor,1,12.5,5,9.5,2023-11
A-3b37d9,FinTech,Pro,2023-07-10,,1127,,0,34.2,5,10.3,2023-07
A-3b37d9,FinTech,Pro,2023-07-10,,1127,switched to competitor,0,34.2,5,10.3,2023-07
A-3b37d9,FinTech,Enterprise,2024-11-17,,4577,,0,17.9,5,10.9,2024-11
A-3b37d9,FinTech,Enterprise,2024-11-17,,4577,switched to competitor,0,17.9,5,10.9,2024-11
A-3b37d9,FinTech,Pro,2023-12-02,,0,,0,29.4,5,10.0,2023-12
A-3b37d9,FinTech,Pro,2023-12-02,,0,switched to competitor,0,29.4,5,10.0,2023-12
A-54d94a,Cybersecurity,Pro,2024-02-24,,1323,,0,26.7,4,8.0,2024-02
A-54d94a,Cybersecurity,Pro,2024-10-21,,1323,,0,18.8,4,10.0,2024-10
A-54d94a,Cybersecurity,Basic,2023-12-16,,1045,,0,29.0,4,10.5,2023-12
A-54d94a,Cybersecurity,Pro,2024-10-24,,1323,,0,18.7,4,8.2,2024-10
A-54d94a,Cybersecurity,Basic,2024-12-21,,513,,0,16.8,4,11.8,2024-12
A-54d94a,Cybersecurity,Enterprise,2023-11-29,2024-01-28,0,,1,2.0,4,9.9,2023-11
A-54d94a,Cybersecurity,Pro,2024-08-06,,1323,,0,21.3,4,9.2,2024-08
A-54d94a,Cybersecurity,Pro,2024-01-06,,2548,,0,28.3,4,9.6,2024-01
A-54d94a,Cybersecurity,Pro,2024-12-19,,1323,,0,16.9,4,12.0,2024-12
A-54d94a,Cybersecurity,Basic,2024-07-16,,513,,0,22.0,4,11.6,2024-07
A-54d94a,Cybersecurity,Pro,2023-12-17,,1323,,0,28.9,4,9.6,2023-12
A-7f29a7,Cybersecurity,Basic,2024-10-06,,0,switched to competitor,0,19.3,1,8.6,2024-10
A-7f29a7,Cybersecurity,Pro,2024-10-14,,2009,switched to competitor,0,19.0,1,9.2,2024-10
A-7f29a7,Cybersecurity,Basic,2024-11-07,2024-12-02,779,switched to competitor,1,0.8,1,10.7,2024-11
A-7f29a7,Cybersecurity,Basic,2024-09-26,,779,switched to competitor,0,19.6,1,8.7,2024-09
A-7f29a7,Cybersecurity,Basic,2024-12-21,,779,switched to competitor,0,16.8,1,14.0,2024-12
A-7f29a7,Cybersecurity,Pro,2024-11-28,,2009,switched to competitor,0,17.5,1,8.7,2024-11
A-7f29a7,Cybersecurity,Enterprise,2024-12-02,2024-12-25,8159,switched to competitor,1,0.8,1,9.5,2024-12
A-7f29a7,Cybersecurity,Basic,2024-11-24,,779,switched to competitor,0,17.7,1,9.9,2024-11
A-7f29a7,Cybersecurity,Basic,2024-12-03,,779,switched to competitor,0,17.4,1,13.2,2024-12
A-7f29a7,Cybersecurity,Basic,2024-10-08,2024-10-15,779,switched to competitor,1,0.2,1,10.3,2024-10
A-7f29a7,Cybersecurity,Pro,2024-12-21,,2009,switched to competitor,0,16.8,1,9.8,2024-12
A-089363,FinTech,Enterprise,2024-11-15,2024-11-27,8557,switched to competitor,1,0.4,3,11.3,2024-11
A-089363,FinTech,Enterprise,2024-12-12,,0,switched to competitor,0,17.1,3,4.0,2024-12
A-089363,FinTech,Enterprise,2024-11-25,2024-12-31,5174,switched to competitor,1,1.2,3,14.7,2024-11
A-089363,FinTech,Basic,2024-06-26,,0,switched to competitor,0,22.6,3,10.6,2024-06
A-089363,FinTech,Pro,2024-07-11,,1274,switched to competitor,0,22.1,3,8.8,2024-07
A-089363,FinTech,Basic,2024-10-13,,209,switched to competitor,0,19.1,3,9.0,2024-10
A-089363,FinTech,Pro,2024-06-18,,0,switched to competitor,0,22.9,3,9.5,2024-06
A-089363,FinTech,Enterprise,2024-01-10,,2985,switched to competitor,0,28.2,3,13.0,2024-01
A-089363,FinTech,Pro,2023-06-03,,98,switched to competitor,0,35.4,3,11.6,2023-06
A-089363,FinTech,Pro,2024-06-09,,0,switched to competitor,0,23.2,3,9.0,2024-06
A-089363,FinTech,Basic,2024-06-14,,57,switched to competitor,0,23.0,3,10.8,2024-06
A-089363,FinTech,Basic,2023-11-04,,760,switched to competitor,0,30.4,3,10.0,2023-11
A-089363,FinTech,Enterprise,2024-08-08,,1990,switched to competitor,0,21.2,3,9.8,2024-08
A-089363,FinTech,Enterprise,2023-10-03,,0,switched to competitor,0,31.4,3,8.5,2023-10
A-524364,DevTools,Pro,2024-12-31,,539,,0,16.5,3,9.8,2024-12
A-524364,DevTools,Enterprise,2024-12-31,,0,,0,16.5,3,8.6,2024-12
A-524364,DevTools,Enterprise,2024-12-31,,8557,,0,16.5,3,8.8,2024-12
A-524364,DevTools,Enterprise,2024-12-31,,0,,0,16.5,3,9.8,2024-12
A-524364,DevTools,Basic,2024-12-31,,228,,0,16.5,3,9.0,2024-12
A-524364,DevTools,Basic,2024-12-31,,228,,0,16.5,3,8.8,2024-12
A-855a48,EdTech,Basic,2024-03-02,,266,too expensive,0,26.4,5,10.2,2024-03
A-855a48,EdTech,Basic,2024-06-06,,266,too expensive,0,23.3,5,9.5,2024-06
A-855a48,EdTech,Pro,2024-02-27,,1519,too expensive,0,26.6,5,13.6,2024-02
A-855a48,EdTech,Basic,2024-05-08,,266,too expensive,0,24.2,5,8.3,2024-05
A-855a48,EdTech,Enterprise,2024-01-30,,7960,too expensive,0,27.5,5,10.7,2024-01
A-855a48,EdTech,Enterprise,2024-05-29,,5373,too expensive,0,23.6,5,10.4,2024-05
A-855a48,EdTech,Enterprise,2024-03-17,,2786,too expensive,0,26.0,5,10.0,2024-03
A-855a48,EdTech,Enterprise,2024-07-30,,11940,too expensive,0,21.5,5,9.2,2024-07
A-756192,FinTech,Enterprise,2024-07-17,,3781,,0,21.9,3,9.3,2024-07
A-756192,FinTech,Enterprise,2024-06-28,,4975,,0,22.6,3,10.0,2024-06
A-756192,FinTech,Enterprise,2024-09-28,,0,,0,19.5,3,9.8,2024-09
A-756192,FinTech,Enterprise,2024-06-14,,7761,,0,23.0,3,9.5,2024-06
A-756192,FinTech,Basic,2024-11-29,,437,,0,17.5,3,10.2,2024-11
A-756192,FinTech,Pro,2023-09-17,,0,,0,31.9,3,9.6,2023-09
A-756192,FinTech,Basic,2024-08-11,,1292,,0,21.1,3,9.4,2024-08
A-756192,FinTech,Pro,2024-12-12,,1862,,0,17.1,3,12.1,2024-12
A-756192,FinTech,Basic,2024-11-18,,361,,0,17.9,3,8.1,2024-11
A-756192,FinTech,Pro,2023-10-27,,931,,0,30.6,3,9.0,2023-10
A-49b828,FinTech,Pro,2024-03-26,,1470,,0,25.7,3,11.1,2024-03
A-49b828,FinTech,Basic,2024-02-17,,456,,0,26.9,3,7.8,2024-02
A-49b828,FinTech,Basic,2024-11-09,,247,,0,18.2,3,12.3,2024-11
A-49b828,FinTech,Enterprise,2023-12-15,,6169,,0,29.0,3,11.4,2023-12
A-49b828,FinTech,Enterprise,2024-07-18,,1194,,0,21.9,3,10.2,2024-07
A-49b828,FinTech,Pro,2024-10-09,,490,,0,19.2,3,10.5,2024-10
A-49b828,FinTech,Enterprise,2023-10-06,,9751,,0,31.3,3,9.6,2023-10
A-49b828,FinTech,Enterprise,2023-08-10,,0,,0,33.2,3,10.0,2023-08
A-49b828,FinTech,Pro,2023-05-11,,294,,0,36.2,3,11.6,2023-05
A-49b828,FinTech,Pro,2024-08-09,,686,,0,21.2,3,10.5,2024-08
A-49b828,FinTech,Basic,2023-05-16,,171,,0,36.0,3,9.8,2023-05
A-49b828,FinTech,Enterprise,2023-08-09,,4975,,0,33.2,3,11.0,2023-08
A-49b828,FinTech,Pro,2024-04-18,,1225,,0,24.9,3,9.0,2024-04
A-49b828,FinTech,Enterprise,2024-11-22,,3980,,0,17.7,3,12.3,2024-11
A-c7ffc2,Cybersecurity,Basic,2024-09-16,,570,missing features,0,19.9,2,13.4,2024-09
A-c7ffc2,Cybersecurity,Basic,2024-09-16,,570,too expensive,0,19.9,2,13.4,2024-09
A-c7ffc2,Cybersecurity,Basic,2023-08-21,,1083,missing features,0,32.8,2,6.3,2023-08
A-c7ffc2,Cybersecurity,Basic,2023-08-21,,1083,too expensive,0,32.8,2,6.3,2023-08
A-c7ffc2,Cybersecurity,Enterprise,2024-03-12,,5970,missing features,0,26.1,2,10.5,2024-03
A-c7ffc2,Cybersecurity,Enterprise,2024-03-12,,5970,too expensive,0,26.1,2,10.5,2024-03
A-c7ffc2,Cybersecurity,Enterprise,2023-11-01,,5970,missing features,0,30.5,2,12.3,2023-11
A-c7ffc2,Cybersecurity,Enterprise,2023-11-01,,5970,too expensive,0,30.5,2,12.3,2023-11
A-c7ffc2,Cybersecurity,Pro,2023-05-25,,6468,missing features,0,35.7,2,8.7,2023-05
A-c7ffc2,Cybersecurity,Pro,2023-05-25,,6468,too expensive,0,35.7,2,8.7,2023-05
A-c7ffc2,Cybersecurity,Pro,2024-02-25,,1470,missing features,0,26.6,2,9.9,2024-02
A-c7ffc2,Cybersecurity,Pro,2024-02-25,,1470,too expensive,0,26.6,2,9.9,2024-02
A-c7ffc2,Cybersecurity,Basic,2024-12-27,,931,missing features,0,16.6,2,10.8,2024-12
A-c7ffc2,Cybersecurity,Basic,2024-12-27,,931,too expensive,0,16.6,2,10.8,2024-12
A-c7ffc2,Cybersecurity,Enterprise,2024-02-17,,5970,missing features,0,26.9,2,9.0,2024-02
A-c7ffc2,Cybersecurity,Enterprise,2024-02-17,,5970,too expensive,0,26.9,2,9.0,2024-02
A-c7ffc2,Cybersecurity,Basic,2024-08-15,,570,missing features,0,21.0,2,9.2,2024-08
A-c7ffc2,Cybersecurity,Basic,2024-08-15,,570,too expensive,0,21.0,2,9.2,2024-08
A-c7ffc2,Cybersecurity,Basic,2023-09-22,,570,missing features,0,31.8,2,10.0,2023-09
A-c7ffc2,Cybersecurity,Basic,2023-09-22,,570,too expensive,0,31.8,2,10.0,2023-09
A-c7ffc2,Cybersecurity,Basic,2023-07-19,,570,missing features,0,33.9,2,13.0,2023-07
A-c7ffc2,Cybersecurity,Basic,2023-07-19,,570,too expensive,0,33.9,2,13.0,2023-07
A-c7ffc2,Cybersecurity,Enterprise,2024-10-27,,5970,missing features,0,18.6,2,10.2,2024-10
A-c7ffc2,Cybersecurity,Enterprise,2024-10-27,,5970,too expensive,0,18.6,2,10.2,2024-10
A-751c58,FinTech,Pro,2024-09-16,,2205,missing features,0,19.9,5,9.4,2024-09
A-751c58,FinTech,Pro,2024-09-16,,2205,switched to competitor,0,19.9,5,9.4,2024-09
A-751c58,FinTech,Pro,2024-09-16,,2205,too expensive,0,19.9,5,9.4,2024-09
A-751c58,FinTech,Basic,2024-12-16,,0,missing features,0,17.0,5,9.8,2024-12
A-751c58,FinTech,Basic,2024-12-16,,0,switched to competitor,0,17.0,5,9.8,2024-12
A-751c58,FinTech,Basic,2024-12-16,,0,too expensive,0,17.0,5,9.8,2024-12
A-751c58,FinTech,Enterprise,2024-12-18,,5174,missing features,0,16.9,5,12.4,2024-12
A-751c58,FinTech,Enterprise,2024-12-18,,5174,switched to competitor,0,16.9,5,12.4,2024-12
A-751c58,FinTech,Enterprise,2024-12-18,,5174,too expensive,0,16.9,5,12.4,2024-12
A-751c58,FinTech,Basic,2024-09-20,,342,missing features,0,19.8,5,12.0,2024-09
A-751c58,FinTech,Basic,2024-09-20,,342,switched to competitor,0,19.8,5,12.0,2024-09
A-751c58,FinTech,Basic,2024-09-20,,342,too expensive,0,19.8,5,12.0,2024-09
A-751c58,FinTech,Enterprise,2024-07-29,,2985,missing features,0,21.6,5,10.7,2024-07
A-751c58,FinTech,Enterprise,2024-07-29,,2985,switched to competitor,0,21.6,5,10.7,2024-07
A-751c58,FinTech,Enterprise,2024-07-29,,2985,too expensive,0,21.6,5,10.7,2024-07
A-751c58,FinTech,Pro,2024-10-11,,2205,missing features,0,19.1,5,9.7,2024-10
A-751c58,FinTech,Pro,2024-10-11,,2205,switched to competitor,0,19.1,5,9.7,2024-10
A-751c58,FinTech,Pro,2024-10-11,,2205,too expensive,0,19.1,5,9.7,2024-10
A-751c58,FinTech,Enterprise,2024-08-28,,0,missing features,0,20.6,5,11.3,2024-08
A-751c58,FinTech,Enterprise,2024-08-28,,0,switched to competitor,0,20.6,5,11.3,2024-08
A-751c58,FinTech,Enterprise,2024-08-28,,0,too expensive,0,20.6,5,11.3,2024-08
A-751c58,FinTech,Pro,2024-08-30,,1617,missing features,0,20.5,5,13.0,2024-08
A-751c58,FinTech,Pro,2024-08-30,,1617,switched to competitor,0,20.5,5,13.0,2024-08
A-751c58,FinTech,Pro,2024-08-30,,1617,too expensive,0,20.5,5,13.0,2024-08
A-751c58,FinTech,Enterprise,2024-09-09,,2985,missing features,0,20.2,5,11.4,2024-09
A-751c58,FinTech,Enterprise,2024-09-09,,2985,switched to competitor,0,20.2,5,11.4,2024-09
A-751c58,FinTech,Enterprise,2024-09-09,,2985,too expensive,0,20.2,5,11.4,2024-09
A-751c58,FinTech,Pro,2024-08-24,,735,missing features,0,20.7,5,11.0,2024-08
A-751c58,FinTech,Pro,2024-08-24,,735,switched to competitor,0,20.7,5,11.0,2024-08
A-751c58,FinTech,Pro,2024-08-24,,735,too expensive,0,20.7,5,11.0,2024-08
A-751c58,FinTech,Basic,2024-12-21,,1349,missing features,0,16.8,5,9.0,2024-12
A-751c58,FinTech,Basic,2024-12-21,,1349,switched to competitor,0,16.8,5,9.0,2024-12
A-751c58,FinTech,Basic,2024-12-21,,1349,too expensive,0,16.8,5,9.0,2024-12
A-72799b,DevTools,Enterprise,2023-11-17,,3980,switched to competitor,0,29.9,2,9.0,2023-11
A-72799b,DevTools,Pro,2024-10-21,,2989,switched to competitor,0,18.8,2,8.0,2024-10
A-72799b,DevTools,Pro,2024-03-16,,980,switched to competitor,0,26.0,2,9.4,2024-03
A-72799b,DevTools,Basic,2024-04-21,2024-09-30,380,switched to competitor,1,5.3,2,8.2,2024-04
A-72799b,DevTools,Basic,2024-04-17,,646,switched to competitor,0,24.9,2,11.8,2024-04
A-72799b,DevTools,Enterprise,2024-08-12,,3980,switched to competitor,0,21.1,2,11.4,2024-08
A-72799b,DevTools,Basic,2023-12-28,,380,switched to competitor,0,28.6,2,9.8,2023-12
A-72799b,DevTools,Pro,2024-09-02,,0,switched to competitor,0,20.4,2,8.3,2024-09
A-72799b,DevTools,Enterprise,2023-11-18,,0,switched to competitor,0,29.9,2,10.4,2023-11
A-72799b,DevTools,Enterprise,2024-05-17,,3980,switched to competitor,0,24.0,2,9.0,2024-05
A-812c5b,DevTools,Pro,2024-07-21,,2695,missing features,0,21.8,4,7.9,2024-07
A-812c5b,DevTools,Pro,2024-12-02,,0,missing features,0,17.4,4,10.0,2024-12
A-812c5b,DevTools,Pro,2024-12-27,,2695,missing features,0,16.6,4,12.8,2024-12
A-812c5b,DevTools,Basic,2024-10-22,,1045,missing features,0,18.8,4,9.3,2024-10
A-812c5b,DevTools,Basic,2024-11-07,,1349,missing features,0,18.2,4,10.5,2024-11
